source_id,random_index,parallax,parallax_error,parallax_over_error,pmra,pmdec,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,ruwe,astrometric_sigma5d_max,bp_rp
4265185447405107072,1928,0.5390887920663617,0.020491044968366623,26.308507919311523,-5.2444660558945415,-28.54045650494668,38382.98682127055,11.046493530273438,3474.676025390625,14.227020263671875,0.9845808744430542,0.031684812158346176,1.706130027770996
4538304273096214016,1956,0.7415386836910706,0.02189859002828598,33.862396240234375,-2.2997237434435966,-5.987297262824411,15877.198894537003,3.583289623260498,4430.900390625,15.185432434082031,0.9940001964569092,0.029870230704545975,0.9017972946166992
464588472137808000,1970,0.4773835163114391,0.021450739353895187,22.25487518310547,-0.13469159296472372,0.15209956919980766,21922.812110208884,9.348918914794922,2344.95703125,14.835125923156738,1.0210037231445312,0.03356483578681946,1.7472686767578125
6638077672020816000,1982,1.2283131546312884,0.014844520948827267,82.74522399902344,14.235282530398342,-6.484554686770467,61545.62117152249,11.133818626403809,5527.80908203125,13.714373588562012,1.0422874689102173,0.017603183165192604,0.8429031372070312
2048719504952281728,2064,1.3428895413989925,0.013180424459278584,101.88514709472656,5.184455403273753,-1.9068065778756194,48096.9081666761,9.286246299743652,5179.3701171875,13.982073783874512,0.9498269557952881,0.020535657182335854,0.7948627471923828
957326907241552384,2148,1.4678018902932781,0.06967346370220184,21.066871643066406,0.3420449597886446,-14.081500092298974,3480.1213230500152,2.4201698303222656,1437.9656982421875,16.83338165283203,0.939961850643158,0.0968516618013382,1.7018117904663086
5236880909969540864,2153,0.730269969849815,0.02253139391541481,32.41122055053711,-6.849547532894827,5.624491951549107,26959.045222637516,8.658028602600098,3113.762451171875,14.610605239868164,1.377463698387146,0.043266814202070236,1.2484188079833984
426532072602628608,2157,1.6682256583190416,0.02073146216571331,80.46830749511719,6.165827142767478,-1.7482038591441365,28781.869915563133,7.249017238616943,3970.451416015625,14.539568901062012,1.1146684885025024,0.030924150720238686,1.1434221267700195
5274346803019373312,2219,0.7726669753713525,0.030670521780848503,25.192495346069336,-4.127817060021915,1.963130099094806,6991.81943912336,2.937886953353882,2379.88037109375,16.075891494750977,0.9531210660934448,0.06140223518013954,1.1379146575927734
1308268650638218752,2235,6.2860674704567545,0.09117043763399124,68.94852447509766,-21.31733507560744,-24.618265480468335,1192.4225861478585,1.4513882398605347,821.5738525390625,17.996292114257812,0.9975321888923645,0.15323638916015625,3.2330589294433594
5969421491042538112,2276,0.5811978890359222,0.0266684852540493,21.793434143066406,-0.3320054240046394,-3.8366189223148957,23061.272373027834,5.34057092666626,4318.12841796875,14.780158996582031,0.9410377144813538,0.05463936924934387,1.304300308227539
2040415890049195136,2306,0.7892027976071235,0.03092590719461441,25.519147872924805,-1.2899148541838983,4.873344354637144,7753.985890223298,3.1654257774353027,2449.5869140625,15.963554382324219,1.0637257099151611,0.04765041917562485,1.1541337966918945
2267983082955011840,2318,1.1571942585660053,0.023470096290111542,49.305049896240234,-11.709817275556826,-11.156812227103622,13148.465402575732,3.835895299911499,3427.74365234375,15.390179634094238,0.9540840983390808,0.04336016997694969,1.1195077896118164
1999891877185927808,2419,0.7347082569592928,0.011840594001114368,62.049949645996094,-1.378646611640827,-2.3449419425830036,85217.25676927155,21.056842803955078,4047.01025390625,13.361047744750977,0.983197033405304,0.019978534430265427,0.6164836883544922
2009962853930789504,2467,1.3819397242585694,0.05810699984431267,23.782672882080078,-5.355662325976548,-1.4243596283558093,4696.919163439906,3.9097611904144287,1201.3314208984375,16.50783348083496,1.0734899044036865,0.100553497672081,1.7636804580688477
5444217673019033728,2486,0.6011524557882343,0.012874423526227474,46.69354248046875,-4.428071859763406,-0.4464676753907303,105900.48321460193,11.660350799560547,9082.1005859375,13.1251220703125,1.0065147876739502,0.01897897757589817,1.2718114852905273
1891359324914273664,2497,1.6455344250249333,0.07801736146211624,21.091899871826172,-5.012413714812439,-14.460016739584873,2632.520548249056,1.8482064008712769,1424.364990234375,17.136438369750977,1.0350158214569092,0.11715267598628998,2.023151397705078
6726015821780357760,2521,0.6889080901300068,0.03282496705651283,20.987319946289062,-5.216927922778272,-8.81998684592185,16957.19180156546,4.759737014770508,3562.632080078125,15.113982200622559,1.0056747198104858,0.04637308046221733,0.8907098770141602
6632405325891680512,2558,0.9001757421161273,0.02974141389131546,30.26674461364746,-0.40827450295272927,-12.903334331619433,14838.252174230242,4.346270561218262,3414.01953125,15.258910179138184,1.007428765296936,0.03697754070162773,0.9512176513671875
408502933757249152,2593,1.2683116676209796,0.05196363478899002,24.407678604125977,7.392724478359435,-8.535553647501068,5886.745024414086,2.8542070388793945,2062.47998046875,16.262678146362305,0.983823835849762,0.07468587905168533,1.2933588027954102
6772922877565227520,2635,0.9110510158084064,0.029071446508169174,31.33834457397461,2.285984658838924,-7.513062251132517,43563.260053902064,21.936059951782227,1985.9200439453125,14.089566230773926,0.9967822432518005,0.042502984404563904,0.7765436172485352
423120597254837120,2668,0.5210391643942769,0.01658637821674347,31.413681030273438,-0.9660201509679746,-1.8346613857928062,34442.620415483485,6.17586088180542,5576.974609375,14.344626426696777,1.0123865604400635,0.026464754715561867,0.8267679214477539
1099432432875401728,2675,5.881378619821566,0.024832919239997864,236.83798217773438,-12.021013647907584,12.878513185859322,23700.89555189627,7.5523834228515625,3138.20068359375,14.750454902648926,1.0214799642562866,0.031937651336193085,2.029965400695801
2239692854931637888,2698,0.7805455910906506,0.016028527170419693,48.6972770690918,4.436842204080065,-4.103548686212351,29648.254429711804,6.62792444229126,4473.2333984375,14.507369041442871,0.9981259107589722,0.03549409657716751,0.7281675338745117
5251540423619948032,2755,0.8677200378590468,0.017795611172914505,48.760337829589844,-5.232693875600989,5.2319509513966125,33678.780092517416,6.917803764343262,4868.4208984375,14.368975639343262,1.0529835224151611,0.032581981271505356,1.017578125
1971058524777089024,2799,0.9354596915543135,0.023074576631188393,40.540706634521484,1.0488269039870777,2.281874845093198,14158.87088850732,3.460761785507202,4091.258544921875,15.309795379638672,1.046312928199768,0.03518301248550415,1.122450828552246
3749855239408468352,2802,1.832637772273247,0.03339409828186035,54.87908935546875,-20.27168811532636,8.077786281932035,15745.955042605268,10.611787796020508,1483.8173828125,15.19444465637207,1.0512481927871704,0.05811750516295433,1.6368913650512695
6885384053585030400,2811,2.7887091285553374,0.019189143553376198,145.32745361328125,18.929410884376928,-4.072947970862092,93486.11858186018,11.939759254455566,7829.81591796875,13.260499000549316,0.9902118444442749,0.028052711859345436,0.9883899688720703
168128320166206848,2836,3.1308058251635655,0.09805864840745926,31.92789077758789,1.2318648798856269,-10.863847819423736,2781.829115415831,3.0357487201690674,916.3568725585938,17.076539993286133,1.027304768562317,0.18122631311416626,2.6236438751220703
4273488031413578624,2875,1.2969624091941092,0.03195536136627197,40.586692810058594,1.8099488434348994,-6.761310626753263,25133.009902721384,11.45688247680664,2193.7041015625,14.686755180358887,0.9350823163986206,0.04495112970471382,2.1778039932250977
4572107967812339840,2912,0.738260218730113,0.018332768231630325,40.269981384277344,2.838904708578996,-0.061295820223059655,25259.065510471664,4.680520057678223,5396.63671875,14.681324005126953,1.0187127590179443,0.023317670449614525,0.9319639205932617
6060045408391833088,2933,0.6995025867093193,0.015064540319144726,46.4337158203125,-7.078598965489254,-1.6260440052372345,49472.824647449735,12.169888496398926,4065.18310546875,13.95145034790039,0.958012580871582,0.022655537351965904,0.8190155029296875
1065122928444442752,2965,0.9475733741589639,0.0182336438447237,51.96840286254883,-13.449030956285407,-14.933835928285383,28840.157398078813,5.422184944152832,5318.91796875,14.537372589111328,1.0331860780715942,0.0286293625831604,0.7793722152709961
