source_id,nss_solution_type,period,eccentricity,a_thiele_innes,b_thiele_innes,f_thiele_innes,g_thiele_innes,parallax
1956709107751721344,Orbital,414.00049077509914,0.7150718052567373,-0.13040720992394314,0.5393791642547033,0.8328524683600215,0.24010479445341018,2.1775958733178755
1956770646042584960,Orbital,550.2869684596026,0.5347396663824259,0.15205496383995454,0.13977015211748997,-0.039650123794833535,0.32038501014447207,0.6927709227093892
1957204025422046848,Orbital,254.0542574623952,0.5114165072150784,-0.4210261767752947,0.31590994830554636,-0.34030587237761406,-0.5313297523353241,2.5489037169521827
1957354383637582976,Orbital,919.7700822943981,0.11481203105433117,0.23839649404488975,-0.1276662193482511,-0.6332862255786968,0.15881156972811167,0.9462380046224872
1957661250460663168,Orbital,766.8511164142517,0.08874263528402412,-0.42572339017054456,0.12718888349851792,-0.23304135131031373,0.1286387887197627,1.0585126128789752
1957729145303381120,Orbital,520.951853545929,0.2067524282479601,-0.46556084515171925,-0.4972780460472958,-0.3082668842631798,-0.28993087524880484,2.5393836992274847
1957809169134640256,Orbital,283.18972655635207,0.25099981511896186,0.025464030878817788,0.2969985448324356,0.21339511423174193,0.27180381783148255,1.395587879989132
1958339271178425984,Orbital,741.0723568472835,0.13517848959156908,-0.48032768785527535,-0.021461697165577408,-0.13918681974701957,0.02279612276172251,0.8266623815916173
1958472861841187712,Orbital,492.7995791186763,0.17390613612193512,0.08501828170305718,0.23724794323828713,0.0019882291456110954,-0.48745435936858017,1.5500200543715514
1958532888303763968,Orbital,559.6213900296135,0.6650093081400176,0.23391157739163218,0.21300640768368642,0.023160461164037853,-0.008637660055617032,0.698701885132235
5923763175527920128,Orbital,730.7838795163533,0.4196885465545831,-0.2721407497277258,0.3513235217649789,0.3464514741201251,0.24256947008417978,0.74611707457463
1829905489758992512,Orbital,511.3665413251484,0.13611372588670845,-0.16533142747527416,0.11662593087752446,-0.02825665778833274,0.42249062038910834,1.3087998659532616
2007035301156943872,Orbital,949.8767415249947,0.0939530932312684,0.43581374030675196,-0.008422426368214456,0.02747141982177223,0.3072576509666941,0.5875005301902646
2007127866289884672,Orbital,511.41071413686836,0.22050419146444664,0.17455854002729146,0.25124323396810266,0.3241004413573705,-0.17442634387716258,0.9187623939952941
2007329523597485952,Orbital,1018.8378155602221,0.09806173392430982,0.07643554992010447,0.04208334343981744,-0.7431459805066647,-0.19937466521110597,0.9864172961739773
2007398655385990528,Orbital,528.4724882473208,0.16861165332681194,0.6824975202754319,0.4950201642920308,-0.47804266939938883,0.5992452156129963,1.6058734833295638
2007640994623290368,Orbital,682.6863609770692,0.23407349355408777,-0.43678968121462325,-0.045492656170266335,-0.00627344435072014,-0.5188354744102499,0.7885157411770158
557370722184927616,Orbital,817.7787444504785,0.20824996386480527,-0.6662866359678995,0.7614005093858054,-0.8181515548156845,-0.7220353648193097,1.5495895496604852
558449553549142144,Orbital,907.3067479462541,0.18496901322282933,-0.6946007505266956,-0.23634302089975495,-0.2442430653258366,0.6987824934716019,0.9411757999937109
559070193501006848,Orbital,591.0571315778543,0.5742866662816027,0.7407788329581081,0.29598507744816116,-0.6338057242529178,-0.3365702991830936,1.1917639475682593
559253876365073408,Orbital,523.4652158500742,0.7347355560489973,-0.22266430956929886,-0.015100651225848857,0.5426754326040233,0.1596475094370626,1.5676470277027779
559681040930997376,Orbital,229.6050021608125,0.11632297546038364,0.07998717791209747,0.2519178987397808,0.29682581391932916,-0.18539772754156195,1.1937370857429392
559887096281763840,Orbital,437.2042647148635,0.287606343103979,0.4644842032757225,-0.02222728676989061,0.021221116710119958,0.5213238979162472,1.0819418333753523
560176469700951808,Orbital,472.0681138088699,0.2857626720121568,-0.08194688851191678,-0.3498486862165784,0.32127254502522196,-0.05900812446463074,1.56802914350688
561323024107191424,Orbital,431.0439312082818,0.09664858043854721,0.03745429787254781,0.44826441254502813,-0.3124792789266184,0.08229198146712291,1.1519347792803998
561486129784737920,Orbital,256.30877538264104,0.1253757363341079,-0.0800712977629037,-0.23773357089695749,0.21255358456792298,-0.07007304569576335,1.1944253259106747
1929168540497304960,Orbital,192.40390286543644,0.36806785076994974,0.17978240779481516,0.06139215618008518,0.22625009697064621,-0.3177812870146445,1.734762216740989
1931745039839292032,Orbital,680.6060949079447,0.5804898183169035,-0.3055017299082189,0.4644279390674512,-0.23096610685103602,-0.28711601107333623,0.8831780649831721
1932224323829988224,Orbital,782.5866649341422,0.16430777485298897,-0.5309838023877165,0.8695268020097315,0.5049973428704865,-0.6590281696191979,1.1733593581380746
1932569673559872384,Orbital,323.80334560879675,0.5284802165077978,-1.0456144250423267,0.24329411260479575,-0.22367720316159534,-0.3639082131299479,2.8726586567928765
1932655435467016832,Orbital,619.9596812388882,0.49149645363962313,0.5891533141872355,0.0009081342440209349,0.162364325089793,-0.6355412500804996,2.752131998614996
1932710789005161344,Orbital,538.7131835495918,0.5717697137681512,-0.3314672298845119,0.1466752813017107,-0.30934050742611807,-0.26087564009443753,0.9788800095907443
1933177222453759360,Orbital,341.7084985196929,0.4625889061610431,0.39847838039211486,1.1570888131168973,-1.2417169647238493,0.3395301425772274,3.7819296268814697
4100726407934791936,Orbital,892.5951409590493,0.3779197208490478,-0.6778123471225124,0.8519645269022112,-1.2767584604310023,-0.7128217333370547,1.8804245054793214
2055169102735108480,Orbital,865.2191520067264,0.2150823302427664,-0.5739314507044464,-0.5997702603720741,0.9750090100340219,-0.7806863778969121,1.4709964211936977
2055494248919009024,Orbital,174.68901621920412,0.12469522371738871,0.230403961803143,0.14868109580468997,-0.06977813111022707,-0.07952725295848369,1.4939869449919052
3091054947521517824,Orbital,661.2039028140135,0.16940225675447532,0.36873888294234014,0.03446189803941013,0.08477243801144403,-0.36439611973064007,1.1940866356453739
3092957240074316672,Orbital,494.4875608077118,0.14279074870279584,-0.5484698301199913,0.6159956811714417,-0.32096794743043344,-0.4604736015340242,2.0204658044400587
3092996508959289472,Orbital,756.6877811838762,0.29259359181042666,0.6275327943912679,0.061592511481979854,-0.204347769224404,0.20682376978111558,0.7116810590675549
3093502494762248960,Orbital,504.14590844285556,0.6745997926741245,0.4489939890186336,-0.15585492165172488,0.6050242199684825,0.9586868314510976,5.414152565313174
3094188521300326400,Orbital,718.2639254911561,0.19390261113038515,0.44109238137051393,0.9458878295543307,-0.5144379540526316,0.42747804873287837,1.816781349218027
3095373691755741312,Orbital,131.60843935467915,0.5203837406100099,0.3523802647944569,0.1923317940899231,-0.10717047835185443,0.229340414216275,7.067968176312973
3096139261086536576,Orbital,512.9583633606047,0.40852714094428894,-0.09396985123615688,-0.23432191936563354,-0.8987857683455718,-0.4083096911090153,2.316357891073024
3096377064834407808,Orbital,467.24620918746865,0.5106115092139124,0.21586085905000837,0.014380931227935514,0.21193024499960286,0.2597756961952914,1.6713604257343957
454642358672320256,Orbital,1021.4860352013766,0.46541795437334477,-0.040361856442379544,1.5234722022923093,1.511575234028106,0.2863924688130853,1.3661416206701065
454768115314335616,Orbital,868.4693725748674,0.03512329626363231,-0.05435608527272536,-0.12989703312087364,1.1895539341059043,-0.034415216115955015,1.8121525716667675
4215489686403486848,Orbital,649.3818877638017,0.08071262290399625,0.24405375436690677,-1.1062461144259983,0.4884978260742997,0.2726796892836939,2.0067411354023874
4215806517549465856,Orbital,434.2107672695849,0.2712930990980935,0.5131525832250299,0.4964035478642346,-0.47912608372410637,0.5894391201491743,2.6123338915406573
4215938665101517312,Orbital,519.9878799808747,0.5118721073646946,-0.48112640090791897,-1.0460862878821138,-0.9276580613012568,0.1721054585597503,2.177510246591532
4216766425563721600,Orbital,600.6095464307983,0.2658583932373049,0.9779045622878361,0.5960082926207511,0.40760764152802936,-0.9375258744032604,2.277869279065047
2043273692571942272,Orbital,532.1229072533563,0.12864677051446166,-0.7920064042529571,-0.2654933498963047,-0.1856385946984829,0.6776216940937566,1.4791887384982592
4452696229032981504,Orbital,708.9840299216336,0.5018044406343649,0.1016770826978988,1.1248565125250756,1.2535682225552267,0.07352150285631551,3.3235442801313266
4453497326331809280,Orbital,841.8974212087135,0.27181273054924804,-0.7414569192108684,-0.3767219169622073,0.6294439678077998,0.03889225662454252,1.1210137663081672
4453993274795853568,Orbital,639.4918873667032,0.3571952331230979,0.49388211322003417,-0.5901911158142895,0.14101398895578113,-0.36740672402010305,2.874982683724351
4456088566001651200,Orbital,860.8826350480464,0.06530312797491825,0.07066066873027867,1.4234427453317504,-1.3103708009544295,-0.027691581746451446,2.076852353071934
4456479717262757760,Orbital,578.0902538921106,0.20199158031133083,0.09882637446955912,-0.3271558722366516,-0.19804540327467615,-0.1530811469446808,2.035049571378665
4785059490093394432,Orbital,477.845183342744,0.09093364123708637,0.8325598637521795,0.7960180695646341,1.0303531806692645,-0.7267506555084249,12.254419922540112
4792774213429558784,Orbital,1982.5631105385676,0.7196568974895539,3.130829672165778,-0.22364742605789611,-0.13947780739586266,3.588621800250034,3.5032160333979125
4794196427423100544,Orbital,198.07550151199473,0.4037193098632212,0.3082928266703462,-0.5511632793468764,0.5955258124294746,0.3764371389650164,4.569898215122554
4795937817620057216,Orbital,598.5301580166749,0.3092508991415619,0.2872214114177665,-0.3730701411310458,0.11048762265648698,0.0812720141719044,1.7655624807334394
4796833262465249664,Orbital,591.6056150127861,0.13137439738159493,-0.4841544648683815,0.16677004376982638,0.15129076137561012,0.5439376188363129,1.375944017847825
4797245274384252544,Orbital,253.16980270252276,0.23655972699705705,0.18884879738161206,0.20307436979584917,0.021718443148872366,0.22235208102411824,1.3053392738216878
4797984146198583552,Orbital,630.5355757603593,0.16689343531248912,0.6548973001761486,-0.28715267769734754,0.09517457222864312,-0.42473495762798685,1.5926560875197846
4288487603420542848,Orbital,990.1463081812345,0.1355205779350866,0.5793835971095944,0.265300029341794,-0.3702700025891039,0.3953163727348191,1.161416115239486
4520264276602071552,Orbital,680.9883519484291,0.14139135357988164,0.1062390101825442,-0.23689328035290858,0.3721651375282302,0.1659482910151776,0.6152600969659392
6175002922457796736,Orbital,568.4175672781436,0.3488537188381908,-1.0272565667638842,1.2939604106244629,1.675894259655371,0.9249086512722456,2.4828728351089437
6175444200281545600,Orbital,761.9318560224581,0.30555131672077573,-0.8759254355682662,-0.13201583894124824,-0.8879454390432283,0.3723947992562025,3.9259602643868194
5941451534464506368,Orbital,792.8317449401828,0.29741058327324316,0.46724077516196183,0.02142324211384358,-0.011617284721801001,-0.5061515145627232,0.9193527100959689
6067823594151478400,Orbital,505.6742786255748,0.03159302812989907,-0.07416215028263641,-0.38670652499324404,-0.29108762849004954,1.3282103305695498,3.275456251281069
6068376992087841280,Orbital,234.55775505532802,0.3625085970134631,0.4081562070309344,0.1749371429946717,-0.10237214514335977,0.5255085129286098,2.759268295205728
5785396710936059904,Orbital,604.8692052718827,0.08638160894560389,0.02518379186537279,0.23671602510074952,0.28602943102821454,-0.03734643542479883,0.5639436587277699
5785557999848341376,Orbital,455.4333377776877,0.5410845206397739,-0.13727937753881309,-0.25767250399961394,-0.3632407942481553,0.10044974919338341,0.7285436355320257
5786679742228201728,Orbital,1050.0027447492669,0.2689633560614127,-0.11657055894794591,-0.48276079770888286,-0.3602624725431791,0.1967638525470293,0.40577185268273014
5856966469738888832,Orbital,618.5574894605555,0.4449944568225693,0.41799102173272856,-0.036046365054804484,0.02939030273912629,-0.32610883498558213,0.631566654369125
2032810499439679744,Orbital,830.3795310470066,0.3308197148802808,0.09878692356928416,-0.319530140631098,0.14784375288408416,0.11917546054918736,0.503832332662404
6057488528471994880,Orbital,1581.317011144624,0.4814161391325013,1.2079428587460774,-0.9371378951883755,-1.3940136894009925,-0.15969930713503486,2.014495389372334
2173556131022197376,Orbital,819.8872466385022,0.20779582197241456,-0.4400966532205148,-0.11766231373578095,0.04486868057636717,-0.30519593383557225,0.6631092348747135
2173677146024010880,Orbital,528.8803846013295,0.4488315068886442,0.3929487587278383,0.16456808435682574,0.36414540872524803,-0.15176546696482915,1.6364943082367984
2173741020774841216,Orbital,568.2467282414641,0.16249627700127434,-0.045526913502732524,0.2709557079410129,-0.21914264079246884,0.024760271433525237,0.5909038998332323
6370434070548997376,Orbital,498.7344884698498,0.5587490025742178,0.2617583512452252,0.12743481041768975,-0.19960387765861962,0.4224615263166653,1.8244179805440084
