source_id,random_index,teff_gspphot,lum_flame,radius_flame,mass_flame
4290464559679270144,9057,5503.25537109375,2.5440282821655273,1.77389395236969,1.0398448705673218
2978203204348846208,9072,5457.078125,0.7818166017532349,0.9887083172798157,0.87125563621521
6205158536382586240,9099,6042.201171875,1.707897424697876,1.2811349630355835,1.0097854137420654
1319389837091894400,9180,5609.076171875,1.1467151641845703,1.1393582820892334,0.9090012907981873
2240887336876751616,9230,5595.36279296875,2.3708858489990234,1.633002758026123,1.0243988037109375
6801346936765589248,9260,3641.67529296875,0.083672896027565,0.7382064461708069,0.6108216047286987
5236550472379458944,9350,9425.3251953125,24.13542366027832,1.843583106994629,2.1446139812469482
1151298664100233216,9378,6438.12939453125,3.35910964012146,1.4660534858703613,1.2785005569458008
3130386363935239040,9381,4914.5146484375,0.3078760802745819,0.766883134841919,0.7930864691734314
5237080196456380416,9473,5865.548828125,1.2418212890625,1.0783565044403076,1.0204936265945435
6834448696391488896,9475,5725.2646484375,1.451014757156372,1.2230838537216187,0.9672054052352905
3047432339089953920,9495,5713.77880859375,0.7996739149093628,0.9247893691062927,0.9873490333557129
5357304199442586368,9855,5958.87646484375,2.230404853820801,1.4029253721237183,1.0852900743484497
5335983633870829056,9987,5696.20556640625,1.9573633670806885,1.4508671760559082,0.9884711503982544
5837243773726590592,9997,4805.8671875,0.2739384174346924,0.7526421546936035,0.7741888761520386
1753436448890582144,10125,5784.7900390625,1.5742796659469604,1.2433902025222778,0.9928271770477295
5695112826185069312,10154,5474.03662109375,23.41745948791504,6.527428150177002,2.1041464805603027
1697766732062677248,10184,6362.8271484375,2.2964322566986084,1.2476263046264648,1.2187563180923462
3137128229934198528,10274,4818.873046875,244.90060424804688,22.440502166748047,3.9005064964294434
353293293828427904,10313,5006.8955078125,67.00779724121094,10.879627227783203,2.9007458686828613
1867853003272310016,10426,5891.31396484375,2.573190212249756,1.5631171464920044,1.0769435167312622
3391995128332245376,10459,4648.80908203125,0.22668994963169098,0.7478238940238953,0.7429442405700684
1601886603701234048,10481,5697.8447265625,1.7672874927520752,1.3627190589904785,0.977048397064209
3546323611200338688,10524,4610.57080078125,0.19513048231601715,0.691447377204895,0.750346839427948
2061568810164500352,10562,6383.48046875,5.980660915374756,1.9958088397979736,1.4347409009933472
2072073711733161856,10606,5601.220703125,0.862390398979187,0.9907674193382263,0.9236856698989868
4261741433344735872,10639,6721.68896484375,7.610015869140625,2.019939422607422,1.5335677862167358
2062936602605221120,10675,4636.1298828125,0.2513018846511841,0.7729052901268005,0.7377465963363647
6485262220229951744,10695,5028.3505859375,0.3527132570743561,0.782230794429779,0.8271180987358093
5850593288037357056,10782,5900.88232421875,2.386939764022827,1.5035184621810913,1.0612213611602783
6658829098567624192,10848,5531.67626953125,0.838415801525116,0.9973945021629333,0.8912914395332336
5230859400160619776,10875,5830.29248046875,2.251128673553467,1.4646790027618408,1.0540931224822998
4588514055691458560,10936,6032.638671875,2.2016375064849854,1.3464637994766235,1.130686640739441
2864059809891503872,10980,5071.4150390625,2.568906307220459,2.077604055404663,1.030154824256897
539719299951863808,11013,5007.14794921875,0.39147669076919556,0.8314418196678162,0.8010015487670898
5792562228215933056,11026,4864.97265625,0.27735984325408936,0.7571283578872681,0.7809038758277893
1065806927756209920,11222,5878.69775390625,1.0284417867660522,0.9773463010787964,1.0662027597427368
154396004049421440,11323,4859.97021484375,0.3127494156360626,0.7969897985458374,0.7776326537132263
5544315631071286784,11333,6181.10888671875,2.303966522216797,1.3209669589996338,1.1670031547546387
3076163299471021056,11586,5286.42919921875,0.4996207356452942,0.8446693420410156,0.8710686564445496
2075430731201095680,11624,6323.56494140625,3.4397308826446533,1.5417319536209106,1.2706513404846191
6540708736197046912,11636,6572.07177734375,4.493515491485596,1.6333123445510864,1.3615976572036743
1863259587294422144,11886,4544.89501953125,108.0292739868164,16.752809524536133,3.0026047229766846
