source_id,random_index,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_rp_mean_mag,phot_rp_mean_flux,bp_rp,parallax,parallax_error
3119593699533132544,6412,15.021782875061035,18460.073349590428,5.917725086212158,15.595361709594727,7893.547853095256,14.286436080932617,15296.200993298313,1.3089256286621094,0.9290355774217534,0.025318652391433716
4678224446347537152,6433,16.216136932373047,6144.577672497257,2.7009196281433105,16.66181182861328,2955.9181611568433,15.623456001281738,4464.528616937789,1.038355827331543,0.7368671203427302,0.03075852058827877
2247641568087027328,6443,12.779500007629395,145595.0642160202,23.688894271850586,13.105480194091797,78203.23983137502,12.283100128173828,96809.5606668711,0.8223800659179688,1.3738624138822466,0.010266304947435856
4892579873179978368,6468,16.573904037475586,4419.618629093176,1.7239086627960205,17.248271942138672,1722.2972604628224,15.77153205871582,3895.3383819649234,1.4767398834228516,1.0593859174861524,0.04911632090806961
920236570401536384,6501,13.859281539916992,53855.98267640052,12.565625190734863,14.189647674560547,28810.969590487344,13.362150192260742,35834.236557392935,0.8274974822998047,1.2981525247606613,0.017207689583301544
5823839627497308416,6537,15.181175231933594,15939.566955857395,2.6949303150177,15.568694114685059,8089.825500006199,14.620251655578613,11247.539464903137,0.9484424591064453,0.8731540866887695,0.0221349336206913
2001218300530051072,6629,14.29118537902832,36180.342095249354,5.485407829284668,14.886431694030762,15165.056316978369,13.558323860168457,29910.85204431188,1.3281078338623047,0.45384217559883455,0.015881655737757683
1554206453762990720,6638,16.229305267333984,6070.502360482815,2.1072678565979004,16.983474731445312,2197.998002959327,15.387065887451172,5550.495410722363,1.5964088439941406,1.5885530995731016,0.03587964177131653
6396246171162733312,6641,16.240339279174805,6009.126717543587,2.3457705974578857,16.769451141357422,2676.9259433471007,15.564371109008789,4714.21833752378,1.2050800323486328,1.0300408926673024,0.03749234601855278
3115782448634936576,6648,14.568815231323242,28016.94771384825,8.0110502243042,15.468811988830566,8869.352344323735,13.639310836791992,27760.913506804656,1.8295011520385742,0.5703314621990729,0.02188033238053322
1973572210217352832,6698,17.766603469848633,1473.3482712549776,1.4104290008544922,19.184131622314453,289.57695469106085,16.58304214477539,1844.7673501018267,2.6010894775390625,2.538783860415459,0.09043634682893753
6511439736661927296,6736,15.144608497619629,16485.543225684047,4.209044456481934,15.425986289978027,9226.19330619061,14.62531852722168,11195.170286646937,0.8006677627563477,0.5315893704673601,0.025117596611380577
2285141752180512512,6778,16.051713943481445,7149.26149797659,3.1864898204803467,16.716157913208008,2811.600567584645,15.278589248657227,6133.699982078775,1.4375686645507812,1.3512215929550806,0.032556768506765366
3344142767387210496,6831,14.792131423950195,22808.372663590148,6.5956950187683105,15.197924613952637,11382.745852881431,14.210020065307617,16411.5779941405,0.9879045486450195,0.6848333357916014,0.024126660078763962
2322835003644050944,6846,15.23962116241455,15104.22451713066,5.210927963256836,15.637724876403809,7591.487984137098,14.688067436218262,10566.50151191394,0.9496574401855469,0.7910224887207647,0.03370620682835579
3067180942310246912,6855,15.573664665222168,11104.033798838373,2.612910747528076,16.011194229125977,5381.942638455123,14.97452163696289,8116.1391273253375,1.036672592163086,1.1867886499588796,0.031695056706666946
3163183975454106496,6862,13.91196060180664,51305.350096834474,12.654579162597656,14.31414794921875,25689.628924482404,13.339448928833008,36591.37492809273,0.9746990203857422,0.6805183478489701,0.01988125964999199
5862142072798275200,6927,13.085415840148926,109845.00533216276,13.232446670532227,13.848493576049805,39447.48434006267,12.233731269836426,101313.13332061416,1.614762306213379,0.5376881384986656,0.011900205165147781
579798805181537152,6933,14.259682655334473,37245.47446029054,8.750150680541992,14.613699913024902,19495.60774053646,13.740021705627441,25301.686574184492,0.8736782073974609,1.3959687728657977,0.02608647383749485
4303570940129460480,6936,18.434844970703125,796.1758897209102,1.3492937088012695,20.106298446655273,123.85046882845415,17.128576278686523,1116.1641205016085,2.97772216796875,3.4816965629413708,0.16748017072677612
4863286787471867776,6937,14.474722862243652,30553.251685053936,6.532819747924805,14.719396591186523,17687.16381702399,14.072502136230469,18627.622800028203,0.6468944549560547,0.5252905290091712,0.019680144265294075
5640617387784007424,6946,14.167244911193848,40555.4197461903,5.271296977996826,14.63974666595459,19033.48597717085,13.53743839263916,30491.774009583678,1.1023082733154297,0.8112462233542622,0.01584705524146557
115566372957605376,6952,15.850418090820312,8605.57099409019,3.7572057247161865,16.3924560546875,3788.2126360290777,15.151886940002441,6892.921003141797,1.2405691146850586,0.9845211390216104,0.04710111394524574
1858867725531612288,7126,13.521294593811035,73523.98070879212,8.80844783782959,14.328434944152832,25353.799886934274,12.643146514892578,69486.33944237897,1.685288429260254,0.3425268827085775,0.013375216163694859
3346749709456338560,7130,14.496055603027344,29958.79373844053,16.15277862548828,15.714214324951172,7075.073823898504,13.398943901062012,34640.22754992314,2.31527042388916,8.529614872196044,0.027371017262339592
2275995529127437952,7132,18.656265258789062,649.2933386642227,1.4207581281661987,20.390621185302734,95.31649648523995,17.39535903930664,873.0003152741751,2.9952621459960938,4.3741115350967466,0.1785179078578949
