source_id,random_index,ra,dec,parallax,pmra,pmdec,radial_velocity,bp_rp
4073860116178606080,36341,283.11044937721783,-26.150079226853457,12.38950294033803,-25.433928851662223,-58.70845697387051,-16.85479736328125,2.680919647216797
2845253659931962368,39807,346.9667582183557,26.85576486361678,11.48592747665444,-36.02476515446429,17.65704049958199,11.243388175964355,2.2536792755126953
391298806597341952,41300,9.56709858570833,48.87733417797937,5.337845925594854,-34.16582501593369,-15.081446673531394,-8.319987297058105,1.0733509063720703
1992480481611925888,41673,352.18635090800814,52.883029990361244,5.051418484897767,14.509140902138167,-19.12009816136469,94.3221435546875,2.219867706298828
3036724126625168384,43571,117.37629290682426,-12.200919074659865,14.340502994035823,-71.42747433991039,108.30337301319516,58.80601501464844,2.5984344482421875
3666796481778157696,43971,214.36227435011307,2.153427172348346,9.299130571621331,-53.70699525308945,-17.184278509290998,-19.97537612915039,2.4836549758911133
4051412619905507072,50700,275.68380682522087,-28.501733437192474,6.239553955902588,1.3338814717005467,-18.535051918664102,-33.2864990234375,1.8471784591674805
86268270726618624,57567,37.93089459029714,19.29079672106284,5.567776813866466,13.405462665936495,-26.55216668900193,-0.7440929412841797,1.2267584800720215
3684951411617737088,59261,198.17700147184934,-2.0539659051226864,8.468104435012771,8.861564474431773,19.16989455876909,0.5772340893745422,2.3751087188720703
2387002261722803328,65924,353.77902532666457,-23.905813522661074,6.371479243100046,24.216940403135407,16.5238263260635,21.971738815307617,0.7526397705078125
2558052250568143360,67770,22.543293171697613,0.24357941511309059,6.3582217107666565,-18.32082140765348,-7.165961649411648,13.190889358520508,0.8421077728271484
4599710073355218048,74527,259.3530395685651,30.4113148729394,7.205622033945202,-11.765113137642519,-5.679440606761443,-7.69204568862915,0.8441076278686523
2508862097501751040,77844,24.205608029991524,-1.3367490667605864,5.244262662112437,-38.32252829622887,-39.04231352665244,-39.80246353149414,1.435530662536621
6830390089735775616,80574,325.10337713435524,-19.76104483039565,8.453338117831812,17.65950057183823,-35.464026948841955,-11.76764965057373,1.7803239822387695
6839283420817505280,81697,330.3870919481059,-15.61204705231511,7.0114632292318735,38.099298923359655,-5.692886861074424,6.413607120513916,1.0603137016296387
6140009865392980224,83844,192.90687913704932,-41.0327107343903,8.776928834986256,-0.41059135259143575,-15.247747175990607,7.9449920654296875,0.7011404037475586
1058348081391664384,86596,160.1580200136064,63.61782032870836,8.753972275891282,93.54654687084182,-0.5924725312281148,-48.77995300292969,2.0735559463500977
5512765351065780096,86763,119.27301618103873,-52.89239166029636,5.2656706001158415,-35.14503332078884,-5.9529683717628075,6.951188087463379,1.6545238494873047
4625025194713170304,88313,72.32966779297902,-76.56292586743082,5.176467901723753,-8.05543318862687,-8.30807200688595,42.39711380004883,1.8348236083984375
2539127357647469568,90871,16.12722643169874,2.390219732515612,7.482474969275634,93.31190780022818,41.263630908524895,13.54841136932373,0.7955207824707031
3886440422100617344,97356,159.82872414636526,15.979266838396848,20.903049825015874,221.51477060796813,-129.20693391178128,-20.69231414794922,2.613527297973633
6024847395467088896,100606,247.00745055266052,-33.0594298957876,12.446468178396216,-5.535817219660187,-93.32911032994052,15.206486701965332,2.5593910217285156
6689931499379627008,108853,294.7206109881807,-39.93930981816808,5.430923351743146,-7.37927120037807,-9.572296470471743,-29.057992935180664,0.9408454895019531
2615790084339321984,110204,332.91370330741876,-9.659950962913193,5.056994724232974,22.170352876744246,1.7041311511072603,-2.621049165725708,0.6841840744018555
6667464246278014336,117493,301.5894662435064,-49.1936378567753,5.552578835369319,-6.698324241746736,8.221093060153306,-4.001272201538086,0.6909866333007812
6283305092671286272,117907,218.5527004866776,-19.54583273746551,9.600593342653868,-69.0380345524701,-30.613477326952648,-37.5865364074707,2.3963069915771484
2791896800176055424,121048,17.326644391750698,23.409855771369003,6.579364992578914,84.30755256934309,-18.47959175622542,-23.418163299560547,0.9384698867797852
4266179130999716352,126077,283.37286606016244,-0.44278144723238577,5.19194274863847,-1.5287529733720693,-55.38632209636268,9.026199340820312,1.8427133560180664
4922129419974840448,126290,14.210614591288659,-52.434722292233644,5.292314709427953,-13.714592283778927,-18.719666735968044,-8.989370346069336,1.6280879974365234
4613015641519828864,129084,38.65602088417816,-86.97926291435061,6.800622442636546,94.33531332007237,-5.778986587484905,7.169875621795654,2.390869140625
3383951204344435968,129273,98.53517361915867,25.329991425580587,10.121082012487696,-18.04587755917579,27.722308240088417,73.01187896728516,1.9426097869873047
5848306716154798080,130970,217.01721605603925,-67.67123656933838,10.254056398466837,-73.20056179679999,3.6473031953269026,45.275726318359375,2.6643524169921875
3475214620817292160,132380,186.80363274049304,-27.700810509072145,5.165755275652093,-22.745001789178335,-7.432888283677311,10.575590133666992,1.546004295349121
2756934254559241088,132712,356.43933839673076,6.945713390597521,9.16093045447628,-21.126674411053738,-13.068635759591686,3.0425503253936768,2.0992908477783203
417872314714045056,133244,10.43483693089985,53.94639938746721,6.130252219957122,73.09860549559178,-56.43763770985723,-40.4331169128418,1.6320858001708984
855030857949204480,133840,158.82768706552721,58.18218839013623,9.932715795565032,27.670464279931675,13.456862048372564,-29.776418685913086,2.5780115127563477
6253775371450382336,138794,233.0751027854858,-19.841591371948763,5.00595014763625,6.680863722368233,-22.488132767914063,11.102520942687988,1.957223892211914
5870546812756319744,143895,207.0176936493877,-59.38852804021154,6.043970356369556,-1.100215427145712,-16.320555393503042,-8.24872875213623,2.1082000732421875
1066604073686266496,144172,146.67910920881778,66.522424082107,14.747887686400363,-24.34776461238563,-193.68215412761097,13.831677436828613,2.531378746032715
66506331628024832,147643,57.3008750959372,23.886587601561303,7.417763214315631,19.620728847184104,-45.17323902020466,3.5749239921569824,0.29633617401123047
5265139733168854144,148740,95.42524503356393,-73.58991691892084,7.873535929290829,-10.175254634151234,-30.552429690568033,11.373456954956055,2.210782051086426
4911590910260264960,153474,24.783541498908786,-55.317468647500505,6.2453699013330555,40.64757827861938,10.758104689073546,0.8541201949119568,1.0503120422363281
2617088985528860032,155733,328.6569186239591,-10.364153885566537,7.877764846001655,-9.707878360742146,-29.85449294110258,13.923100471496582,1.4096441268920898
5718437006862811392,158450,119.55634559335004,-15.987982695513018,18.004570698723903,-39.09734086721763,-46.689586800088016,11.300281524658203,1.9676780700683594
3341858184084468864,159482,91.2904048576659,10.771569378630929,5.627121821050692,-1.8128463320144432,-8.926870985766001,-15.922595977783203,0.8287363052368164
5244051340668601600,163394,148.51866819400448,-68.09399620160362,7.213697888140134,-3.1131819615968084,-50.30950266389335,-4.342239856719971,2.1514625549316406
479355669211232000,164588,74.86954137176012,64.4046200788897,5.240401317236051,-11.856962949121527,-20.9582444943552,-9.695700645446777,2.270564079284668
4941555557054750592,166343,31.185248411650456,-46.87665509138886,6.433281980042704,25.630259834763113,-32.528623594762735,16.474220275878906,1.7073993682861328
6413901407328204032,166943,283.8522776015545,-75.60385754971034,5.1549606977750235,-5.113214753806147,31.322777162809935,18.63434600830078,0.7612380981445312
959964880451517568,169972,94.34956822181682,41.658178057822,11.114773285190006,-15.57825947770063,-145.39610058898288,4.8507561683654785,2.760499954223633
5419602322095070208,179504,148.9753733103501,-40.98136500922185,10.603004445349082,-46.38587236910129,-2.0644431640090497,-15.599425315856934,2.9538211822509766
6196457933368101888,183117,202.80436078238418,-21.178991138861807,10.167137280246173,80.54562044679744,-32.95247075512294,3.0735578536987305,1.1276473999023438
2069124344809508352,188264,305.710290383768,42.740458797329694,9.436345048106615,34.17734674016886,-6.259834649563881,-32.081729888916016,0.9843177795410156
6110540548591778688,193345,208.56648573815843,-42.56667477330248,6.265149009937638,-88.77409670456441,-11.644499460043894,-5.629044532775879,1.8456592559814453
187247281185703296,195197,78.32188893184393,37.336703453881604,37.89526907288171,-144.92237498352853,-136.77190703403556,-1.7538819313049316,0.6952762603759766
5946812680118560512,198860,263.74683354107236,-49.71810279074244,5.400176556698408,-17.473797589569084,-26.11527097944706,-34.6492805480957,2.264439582824707
5030770583365941504,198937,14.820357764171657,-31.220242973831137,7.294397202198416,-11.266847287775203,0.191259893337652,45.13700866699219,0.8549566268920898
6186833942449978496,199257,195.60963699583334,-28.29669334275397,5.3003258887715115,-56.76262448740504,10.419667096342813,-36.55764389038086,2.1411561965942383
391563067344237312,202576,7.664166733984044,49.48338349966155,7.36820513428664,-16.206371058699204,-46.390067593607895,-52.9179573059082,2.1343393325805664
3988157892053491712,202899,163.65092190302332,20.659930742138723,5.343962869839681,-68.38601662453924,4.309419454826167,-36.027198791503906,1.417388916015625
2195199055332052352,206220,311.71706418525696,62.304111471943536,7.556266594289314,12.864215956539406,-15.062950404288255,-47.981163024902344,2.3055591583251953
3921056793355190016,214953,184.1353123569076,13.988098932037165,7.351163896128486,78.79421950231695,-46.977484774715414,0.9465699195861816,1.200251579284668
2652627430426468864,216880,340.3574723600409,-2.1700658892360694,6.004271821794978,48.43986348523968,-6.811432205702783,-37.168941497802734,1.1917104721069336
2120688828806730496,217749,279.239486646565,48.906183533927354,7.4237366491652095,-3.261117759320762,23.006261336735037,-20.47698402404785,1.411799430847168
1067761412754348288,231420,138.7524498693243,65.33310052123485,6.382327808628229,19.870238965575012,-45.44403176013448,21.413957595825195,2.2359323501586914
3269003448410554496,231918,48.53325999959058,2.9857897899468724,5.92625279391008,75.05141633971834,-49.98217833495551,-67.477294921875,0.8253774642944336
4669477522111051904,232927,56.542687220998694,-66.56371665710132,12.222276581994803,103.19915754945013,-42.724734129994665,46.50912094116211,2.076812744140625
3272344073974631168,233994,59.32099302140032,4.205100259973484,10.270694693727597,-8.130812450909744,-95.31855335054168,-26.166261672973633,2.254617691040039
4213921988987079808,234505,294.3670178558296,-2.1974048690446044,6.854174266937752,-47.346832230510344,-20.93453241053773,28.769323348999023,0.8804807662963867
1405676245464138752,237880,248.6056571991221,44.68247446469368,9.08852401343687,-12.584199864104466,-74.74713154980657,-17.92848777770996,2.3067216873168945
5434768775029783424,240595,148.0650653217884,-36.39216280100091,5.124166324544925,-73.01945387265137,30.484552818589165,18.38028335571289,1.0026721954345703
1215987571729748352,240726,236.40853377525403,19.81977427791091,9.145774767647255,-124.49529340419399,-49.30709933352857,-40.44576644897461,2.188831329345703
2188684380217042816,241043,305.61933175508307,59.49397868265188,5.205752953144763,-19.765827080005934,-22.53711884106237,-4.804784297943115,1.1046724319458008
1451433796243096960,241632,207.36164189383598,26.874737998155585,6.647826555718139,-150.4392897357485,-13.360270251940058,-46.056522369384766,1.7550544738769531
1709005561965530880,243607,239.01784824723975,80.3199969220863,7.345482007902128,0.17138921155101272,-58.19374066511042,-61.43031311035156,2.382960319519043
5858078557042599040,243920,192.31445541224372,-67.53808597212867,8.1218894924591,-22.92136475535372,0.19695361741435286,31.756591796875,2.2656917572021484
4410813529028844928,255081,238.81055490370633,0.756935085005506,13.753599600956088,-16.451981755558446,5.726670955864879,-30.20494842529297,2.5177268981933594
6623286010808176512,269468,342.86446928194215,-24.76612654549422,6.411437599097823,33.39023876848748,-60.02792614954183,-10.103774070739746,2.0322418212890625
441969868684281344,271369,53.59309337298176,50.36500776593338,7.12934176324106,40.91859889452993,-101.29092695030717,10.537834167480469,2.214303970336914
646069390349347840,276145,142.52756850138297,25.950417226314446,5.1072614446217255,-8.152464816537204,-7.253727865102329,9.066387176513672,1.2812652587890625
2260301688564981376,278308,275.2614612150058,70.14140097206555,5.0564134037612165,-2.922791439847474,4.70413805351724,-8.683526039123535,1.0011491775512695
6691243319830543744,280634,296.6103912269746,-39.86516787885999,7.256602137976758,43.84846128371989,-93.81629181021901,-10.529772758483887,1.8063030242919922
3641433458649383808,281374,217.25902613903438,-5.618303547397534,5.4169599583946875,-41.701135050902124,-6.261054358946225,10.855228424072266,1.3049135208129883
2611756972609498752,284689,343.36449705496284,-5.988263721536462,9.886260415205587,-68.39809374620097,-48.86636314613041,6.734953880310059,0.3927288055419922
2793121072013874176,286143,6.8678002423110405,16.875662532605638,5.0119753107794205,-26.56766136724242,-17.434289837930894,-22.985815048217773,0.945836067199707
904415727656065920,288377,124.71914542225073,35.41157366577708,17.942129301664064,-188.15986033095055,-190.29821095387354,53.482879638671875,2.556201934814453
3380338312213644416,290733,102.99975006953139,23.601682615516822,7.274806414892579,-39.65115878770199,-8.859152668707132,33.03493881225586,1.6490936279296875
3239890888770255104,297913,75.93531100240577,5.627894696251258,6.0835089786968375,42.19801807009966,-51.4473159545238,15.945825576782227,1.7688608169555664
5813308024073364992,298041,260.8537258190673,-66.98726054011,5.0110907712308395,-70.92543095916636,-39.100607895379014,-6.287582874298096,1.7971153259277344
2221854962398247808,298042,317.539793541584,67.01094872639277,9.721294081523567,103.72023428175143,65.09342781684131,-50.0534553527832,2.2248525619506836
4844923603257974528,300452,61.50504595285519,-38.997680715549464,11.501181941491243,-24.427556861169055,-147.60699547078133,-2.0063843727111816,0.8835172653198242
1519100215717160704,305645,187.8310139885973,36.08639340170003,18.827279206184688,20.50380272163165,1.400847659880671,-4.335191249847412,2.1287307739257812
6836651671017028864,317371,327.56699835779966,-18.2113209853482,6.998147483398282,149.57588064059476,-66.69932192859915,-103.41593933105469,2.3497276306152344
2720167719596718336,326467,343.2317345547681,14.273091105810972,5.292905928343258,43.68593830994907,-3.540263290811554,-3.8421719074249268,0.6110658645629883
1628789522929746688,326628,248.5805457018708,63.377766164740464,7.059059336379869,-83.65333966829984,-12.40212840308785,-34.0773811340332,1.530014991760254
4500501895098383616,327403,266.5466307343765,15.011055766750948,7.1544407542080695,-67.05690099111187,53.15296041417327,15.960454940795898,1.3665142059326172
5456920880609641088,332272,165.2911148945326,-27.206280646310358,5.339826478559239,-34.02076833597267,8.593452565905515,-7.02030611038208,1.5713615417480469
